,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량,요일,휴일,공휴일,New판매단가,단위가격,남여,무이자/일시불,최저기온,최고기온,평균기온,강수량,미세먼지농도,소비자물가지수,시각,시각인덱스,New상품명,공휴일 여부,휴일 여부,New요일
20512,2019-07-15 20:40,20,헤드 파이로라이트 드로즈 10종 패키지,5,69000,37962000,551,Monday,No,No,8,1,2,2,20.6,27.1,23.2,8.8,27,104.56,20:40:00,124,6,0,0,0
11288,2019-04-21 1:40,20,헤드 파이로라이트 트렁크 8종 패키지,5,79000,3671000,47,Sunday,Yes,No,9,1,2,2,12,22.1,16.5,0.1,30,104.87,1:40:00,10,19,0,1,6
22405,2019-08-02 13:00,20,광동 장건강엔 생유산균,2,69000,12425000,181,Friday,No,No,8,1,2,2,24.3,34.2,28.8,0.1,17,104.81,13:00:00,78,0,0,0,4
995,2019-01-12 8:00,20,일시불[가이거] 제니스시계 주얼리세트,8,129000,10252000,80,Saturday,Yes,No,10,1,2,1,-0.3,7.5,3,2.4,55,104.24,8:00:00,48,0,0,1,5
8639,2019-03-29 18:20,20,키친플라워 대용량 디지털 에어프라이어 5L,9,89800,27081000,302,Friday,No,No,9,1,2,2,5,17,10.6,0,33,104.49,18:20:00,110,21,0,0,4
20295,2019-07-14 0:40,20,일시불 선일금고 이볼브 시리즈 EV-020,4,400000,2750000,7,Sunday,Yes,No,12,0,2,1,20.2,29.1,23.9,2.1,27,104.56,0:40:00,4,0,0,1,6
9112,2019-04-02 12:40,20,일시불 쿠쿠전기밥솥 10인용,9,208000,13213000,64,Tuesday,No,No,11,1,2,1,-0.4,13.4,6.7,0,25,104.87,12:40:00,76,59,0,0,1
10165,2019-04-11 9:20,20,디키즈 윈드브레이커1종,6,44000,42035000,956,Thursday,No,No,4,0,2,2,3.3,14.3,8.8,0,20,104.87,9:20:00,56,0,0,0,3
35973,2019-12-16 8:40,20,정직한 농부의 석류,2,59900,39880000,666,Monday,No,No,6,1,2,2,1,14.1,7.1,0,28,105.12,8:40:00,52,63,0,0,0
4969,2019-02-21 13:20,20,무이자 쿠쿠 하이브리드 인덕션레인지(프리미엄형),9,799000,7444000,10,Thursday,No,No,12,1,2,0,-2.7,9.4,2.7,0,55,104.69,13:20:00,80,0,0,0,3
15181,2019-05-24 20:30,30,아키 라이크라 노와이어 브라 컬렉션(뉴아키 23차),5,99900,117916000,1181,Friday,No,No,10,1,2,2,14,31.6,22.9,0,62,105.05,20:30:00,123,65,0,0,4
30151,2019-10-16 18:00,20,무이자 쿠첸인버터전자레인지 (COV-i230KGF),9,189000,6154000,33,Wednesday,No,No,11,1,2,0,8.1,20.4,13.3,0,24,105.46,18:00:00,108,60,0,0,2
4248,2019-02-14 21:00,20,무이자 LG 통돌이 세탁기,1,489000,9552000,20,Thursday,No,No,12,1,2,0,-3.7,6.5,0.6,0.1,33,104.69,21:00:00,126,10,0,0,3
2252,2019-01-24 21:40,20,무이자 대우전자 미니건조기 DWR-03IDWH,1,349000,1801000,6,Thursday,No,No,12,1,2,0,-5.2,8.2,0.7,0,29,104.24,21:40:00,130,0,0,0,3
17808,2019-06-19 1:40,20,[라쉬반］FC바로셀로나 에디션 드로즈SET,5,119000,15304000,129,Wednesday,No,No,10,1,2,2,18.3,27.5,22.2,0.8,26,104.88,1:40:00,10,6,0,0,2
19950,2019-07-10 23:00,20,(무)[보루네오] 피올레 천연소가죽 소파 3인용,0,749000,1911000,3,Wednesday,No,No,12,1,2,2,19.2,23.3,20.9,20.7,12,104.56,23:00:00,138,8,0,0,2
8965,2019-04-01 10:20,20,헤스티지 그레이스 양가죽 코트,6,199000,15731000,80,Monday,No,No,11,1,2,2,-0.1,11.4,5.7,0,23,104.87,10:20:00,62,67,0,0,0
28877,2019-10-04 7:20,20,임페리얼 남성 니트4종,6,79000,7827000,100,Friday,No,No,9,1,0,2,17.1,26.9,21.2,0.3,30,105.46,7:20:00,44,36,0,0,4
2431,2019-01-27 1:40,20,그렉노먼 남성 캐시터치 터틀넥 4종,6,69900,7751000,111,Sunday,Yes,No,8,1,0,2,-7.8,7.1,-0.2,0,27,104.24,1:40:00,10,0,0,1,6
18112,2019-06-22 12:20,20,엘렌실라 그린 에너지 썬스틱7,7,39900,43614000,1094,Saturday,Yes,No,3,1,2,2,17.4,27.1,21.7,1,19,104.88,12:20:00,74,0,0,1,5
32525,2019-11-10 21:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 슈퍼싱글,0,548000,6106000,12,Sunday,Yes,No,12,1,2,2,3,15.8,9.4,8.5,28,104.87,21:20:00,128,18,0,1,6
27787,2019-09-23 14:00,30,알비에로 마르티니 1A클라쎄 클래식 스퀘어 크로스,8,149000,987000,7,Monday,No,No,11,1,2,2,14.4,22.5,18.1,0.4,15,105.2,14:00:00,84,0,0,0,0
36770,2019-12-24 20:20,30,버버리 홀스페리 페이톤 크로스백,8,880000,4614000,6,Tuesday,No,No,12,0,2,2,-2,9,2.1,0,36,105.12,20:20:00,122,28,0,0,1
18967,2019-07-01 14:20,20,소들녘 소 갈비탕 10팩,3,50900,47081000,925,Monday,No,No,5,1,2,2,19.9,26.9,23.2,0.4,27,104.56,14:20:00,86,82,0,0,0
21192,2019-07-21 17:20,20,AAB의 소곱창전골 800g x 8팩,3,55900,48128000,861,Sunday,Yes,No,6,1,2,2,22.6,27.8,24.8,20,19,104.56,17:20:00,104,26,0,1,6
3895,2019-02-10 22:20,20,일시불 삼성 UHD 국민TV UN55NU7010FXKR,1,1000000,18714000,19,Sunday,Yes,No,12,0,2,1,-6.3,3.2,-1.4,0,29,104.69,22:20:00,134,1,0,1,6
17741,2019-06-18 7:40,20,에펨 남성 소가죽 체인지 샌들,8,39800,15612000,393,Tuesday,No,No,3,1,2,2,17.3,26.2,21.3,2.1,25,104.88,7:40:00,46,68,0,0,1
8471,2019-03-27 20:30,30,K-SWISS 여성 아웃도어 팬츠3종,6,79900,4841000,61,Wednesday,No,No,9,1,1,2,4.8,19.9,12.8,0.1,52,104.49,20:30:00,123,42,0,0,2
3111,2019-02-03 13:20,20,일시불 삼성 유로피안 냉장고RS82M6000S8,1,1319000,16829000,13,Sunday,Yes,No,12,1,2,1,2.6,9.8,5.6,12.8,34,104.69,13:20:00,80,9,0,1,6
31646,2019-11-01 17:00,20,안동간고등어 20팩,3,30900,40900000,1324,Friday,No,No,1,1,2,2,9,21.8,14.3,0,71,104.87,17:00:00,102,17,0,0,4
30542,2019-10-20 15:30,10,에버라스트 드로즈 10+4종,5,39900,24098000,604,Sunday,Yes,No,3,1,2,2,10.4,22.6,15.1,0,27,105.46,15:30:00,93,6,0,1,6
16650,2019-06-07 22:20,20,일시불 LG 울트라HD TV 55UK6800HNC,1,1300000,8763000,7,Friday,No,No,12,0,2,1,16.6,21.2,18.6,24.2,16,104.88,22:20:00,134,1,0,0,4
23341,2019-08-11 10:00,20,몬테밀라노 크루즈 이지웨어 패키지,5,49900,26702000,536,Sunday,Yes,No,5,1,2,2,24.8,32.3,28.3,8,20,104.81,10:00:00,60,0,0,1,6
28690,2019-10-02 15:20,20,월드컵 19 F/W 여성 에어러닝화,8,29800,14170000,476,Wednesday,No,No,1,1,2,2,19.8,22.9,21.1,106.3,22,105.46,15:20:00,92,95,0,0,2
21474,2019-07-24 1:00,20,효재 화원 자수 광목워싱 침구세트 킹,10,179000,2373000,14,Wednesday,No,No,11,1,2,2,24.8,29.7,26.8,0.5,19,104.56,1:00:00,6,11,0,0,2
10729,2019-04-16 6:00,20,스피드랙 베이직 4단 1+1,4,118000,4451000,38,Tuesday,No,No,10,1,2,2,4.3,23.3,14.2,0,38,104.87,6:00:00,36,0,0,0,1
7981,2019-03-22 22:00,20,푸마 드라이셀 브라탑 4종세트(런닝형),5,69000,7380000,107,Friday,No,No,8,1,2,2,1.6,10.5,5.2,0,35,104.49,22:00:00,132,66,0,0,4
23353,2019-08-11 11:20,20,프라다 테스토 체인 쇼퍼백,8,1590000,6683000,5,Sunday,Yes,No,12,0,2,2,24.8,32.3,28.3,8,20,104.81,11:20:00,68,0,0,1,6
4792,2019-02-19 21:00,20,무이자 LG 통돌이 세탁기,1,489000,19119000,40,Tuesday,No,No,12,1,2,0,0.6,5.7,2.9,16.3,24,104.69,21:00:00,126,10,0,0,1
31484,2019-10-30 21:00,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 킹,0,648000,7618000,12,Wednesday,No,No,12,1,2,2,5.7,18.3,11.3,0,36,105.46,21:00:00,126,18,0,0,2
20931,2019-07-19 11:20,20,AAD 남성 소가죽 구름 샌들,8,29000,11509000,397,Friday,No,No,1,1,2,2,22.1,28.5,25.2,13.9,22,104.56,11:20:00,68,68,0,0,4
31433,2019-10-30 8:40,20,IH 옛 가마솥 세트,9,62000,42804000,691,Wednesday,No,No,7,0,2,2,5.7,18.3,11.3,0,36,105.46,8:40:00,52,0,0,0,2
22411,2019-08-02 14:00,30,루이띠에 순금 크로스 트리플 팔찌 18g+골드바 1g,8,2030000,0,0,Friday,No,No,12,0,2,2,24.3,34.2,28.8,0.1,17,104.81,14:00:00,84,49,0,0,4
8911,2019-03-31 22:20,20,무이자 LG 울트라HD TV 55UK6800HNC,1,1430000,3675000,3,Sunday,Yes,No,12,0,2,0,2.3,9.2,5.4,0.2,31,104.49,22:20:00,134,1,0,1,6
13623,2019-05-11 11:40,20,프라다 테스토 크로스백,8,790000,21865000,28,Saturday,Yes,No,12,0,2,2,10.2,27.3,18.5,0,40,105.05,11:40:00,70,28,0,1,5
31806,2019-11-03 12:20,20,보몽드 헤르만 착번아웃 극세사 침구세트 SK(슈퍼킹),10,89900,4777000,54,Sunday,Yes,No,9,1,2,2,9.4,20.5,13.8,1.5,42,104.87,12:20:00,74,11,0,1,6
27436,2019-09-20 15:00,20,한일 대용량 스텐 분쇄믹서기,9,109800,13445000,123,Friday,No,No,10,1,2,2,15,23.7,19.3,0,20,105.2,15:00:00,90,14,0,0,4
20734,2019-07-17 20:20,20,시스마르스 보헤미안 소가죽 샌들+뮬 슬리퍼,8,39800,33349000,838,Wednesday,No,No,3,1,2,2,20.7,28.8,24.4,3.7,26,104.56,20:20:00,122,68,0,0,2
2754,2019-01-30 19:40,20,무이자 쿠첸 풀스텐 압력밥솥 6인용(A1),9,158000,2815000,18,Wednesday,No,No,11,1,2,0,-3.1,10.1,3.5,0,48,104.24,19:40:00,118,4,0,0,2
31025,2019-10-25 11:40,20,참바다손질낙지100미+양념장+연포탕육수,3,44900,61273000,1365,Friday,No,No,4,1,2,2,12,22.7,16.9,0.3,22,105.46,11:40:00,70,0,0,0,4
9390,2019-04-04 21:40,20,무이자 쿠쿠전기밥솥 6인용,9,208000,8554000,42,Thursday,No,No,11,1,2,0,1.3,17.9,9.9,0,34,104.87,21:40:00,130,59,0,0,3
35667,2019-12-13 9:00,20,(퀸사이즈)일월 품안애 온수매트,4,148000,7476000,51,Friday,No,No,11,1,2,2,-4.6,8.1,1.6,0.1,24,105.12,9:00:00,54,15,0,0,4
36092,2019-12-17 14:50,30,구찌 인터로킹 GG 탑핸들 체인 숄더 라지,8,2730000,39148000,15,Tuesday,No,No,12,0,2,2,3.9,12.5,8.3,2.2,25,105.12,14:50:00,89,0,0,0,1
37294,2019-12-31 9:20,20,파격가 니봇 무선 진공 물걸레 로봇청소기 +뉴헤어드라이어기,4,259000,37787000,146,Tuesday,No,No,12,1,2,2,-6.7,0.4,-3.8,0.1,19,105.12,9:20:00,56,116,0,0,1
8666,2019-03-29 21:20,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2790000,7146000,3,Friday,No,No,12,0,2,0,5,17,10.6,0,33,104.49,21:20:00,128,1,0,0,4
14592,2019-05-19 14:20,20,무이자 대우전자 벽걸이 에어컨 DOZ-S06JK,1,549000,11226000,21,Sunday,Yes,No,12,1,2,0,16.9,22.6,19.5,7.2,17,105.05,14:20:00,86,7,0,1,6
18701,2019-06-28 21:00,20,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,0,548000,9270000,17,Friday,No,No,12,1,2,2,20.7,28.1,23.6,0.8,24,104.88,21:00:00,126,5,0,0,4
21993,2019-07-29 1:00,20,디비노 선글라스 세트,4,44800,24898000,556,Monday,No,No,4,1,2,2,24.3,32.1,27.8,0.1,15,104.56,1:00:00,6,27,0,0,0
32377,2019-11-08 22:40,20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,0,699000,1917000,3,Friday,No,No,12,1,2,2,2.3,15.3,7.8,0,33,104.87,22:40:00,136,8,0,0,4
35448,2019-12-10 22:40,20,초특가 무이자 삼성 UHD TVUN55RU7150FXKR,1,1110000,9008000,9,Tuesday,No,No,12,0,2,0,1.5,13.4,6.5,0.4,57,105.12,22:40:00,136,1,0,0,1
36570,2019-12-22 20:20,20,팜스프링스 남성 패딩팬츠 3종,6,69000,17570000,255,Sunday,Yes,No,8,1,0,2,-1.1,9,3,0.1,39,105.12,20:20:00,122,44,0,1,6
23313,2019-08-10 23:20,20,일시불 LG 통돌이 세탁기,1,439000,15171000,35,Saturday,Yes,No,12,1,2,1,24.5,33.4,28.6,0,23,104.81,23:20:00,140,10,0,1,5
8194,2019-03-24 22:40,20,일시불 선일금고 이볼브 시리즈 EV-040,4,450000,27991000,63,Sunday,Yes,No,12,0,2,1,-2.1,11.3,4.7,0,24,104.49,22:40:00,136,0,0,1,6
6066,2019-03-04 12:40,20,멋진밥상 흥양농협 쌀 20kg,3,59900,51628000,862,Monday,No,No,6,1,2,2,3.9,15.2,8.8,0,89,104.49,12:40:00,76,39,0,0,0
10967,2019-04-18 7:40,20,레이프릴 쿨 보정런닝,5,49900,50849000,1020,Thursday,No,No,5,1,2,2,8.4,21.6,15.3,0,30,104.87,7:40:00,46,53,0,0,3
26982,2019-09-16 18:20,20,마모트 19 F/W 여성 네이처 수트 4종,6,59000,22593000,383,Monday,No,No,6,1,1,2,18.1,28.2,22.4,0.2,17,105.2,18:20:00,110,0,0,0,0
1163,2019-01-13 19:00,20,일시불 스위스밀리터리 에어프라이어,9,132000,19178000,146,Sunday,Yes,No,10,0,2,1,-3.2,8.2,1.3,0,70,104.24,19:00:00,114,21,0,1,6
17993,2019-06-20 22:00,30,USPA  여성 아동 반팔 폴로셔츠 3종,6,59000,744000,13,Thursday,No,No,6,1,1,2,18.2,29.2,23.4,0,26,104.88,22:00:00,132,114,0,0,3
16277,2019-06-04 15:40,20,뱅뱅 여성 썸머 데님팬츠 3종(2019 S/S),6,69900,20511000,294,Tuesday,No,No,8,1,1,2,16.1,30.3,23.1,0,35,104.88,15:40:00,94,42,0,0,1
22767,2019-08-05 19:00,20,헤드 파이로라이트 트렁크 8종 패키지(7월),5,59000,7385000,126,Monday,No,No,6,1,2,2,24.2,34.6,28.8,0.7,32,104.81,19:00:00,114,19,0,0,0
5431,2019-02-26 9:00,20,쿠미투니카 퍼펙트클린 레이스 브라팬티,5,109900,14262000,130,Tuesday,No,No,10,1,2,2,-1.5,12.8,5.4,0,44,104.69,9:00:00,54,65,0,0,1
18035,2019-06-21 15:20,20,하동 유기농처음매실원액 6통,3,30900,29518000,956,Friday,No,No,1,1,2,2,18.5,28.7,22.8,1.9,25,104.88,15:20:00,92,0,0,0,4
6010,2019-03-03 20:00,20,일시불 LG 통돌이 세탁기,1,439000,12775000,30,Sunday,Yes,No,12,1,2,1,2.4,14.8,8.7,0,70,104.49,20:00:00,120,10,0,1,6
35363,2019-12-10 8:40,20,초특가  국내제조 센스하우스 실크단열벽지 30M,4,99800,18377000,185,Tuesday,No,No,10,1,2,2,1.5,13.4,6.5,0.4,57,105.12,8:40:00,52,0,0,0,1
27459,2019-09-20 20:20,20,무이자  얼리젼 밀레 푸쉬풀 도어락,4,229000,41029000,180,Friday,No,No,12,1,2,0,15,23.7,19.3,0,20,105.2,20:20:00,122,0,0,0,4
8323,2019-03-26 6:00,20,로베르타 디 까메리노 아쿠아마레 백팩 4종세트,8,59000,3425000,59,Tuesday,No,No,6,1,2,2,3.2,18.7,10.5,0,45,104.49,6:00:00,36,81,0,0,1
29393,2019-10-08 23:20,20,USPA화이트라벨 여성트랙수트,6,79000,23507000,298,Tuesday,No,No,9,1,1,2,10.3,22,15.9,0.1,24,105.46,23:20:00,140,0,0,0,1
410,2019-01-05 20:20,20,푸마 NEW 트렁크 패키지,5,89000,2289000,26,Saturday,Yes,No,9,1,2,2,-4.6,5.3,0.2,0,47,104.24,20:20:00,122,19,0,1,5
3008,2019-02-02 13:20,20,비버리힐스폴로클럽 남성기초세트(2018FW골드),7,39800,52265000,1314,Saturday,Yes,No,3,1,2,2,-4.8,8.5,2.1,0,46,104.69,13:20:00,80,87,0,1,5
20563,2019-07-16 7:40,20,일시불 종근당건강 락토핏 생유산균골드 단하루,2,75050,33038000,441,Tuesday,No,No,9,0,2,1,20.3,28.7,23.8,4.5,23,104.56,7:40:00,46,32,0,0,1
37172,2019-12-29 20:40,20,푸마 스트레치 심리스 드로즈 11종,5,89000,53682000,604,Sunday,Yes,No,9,1,2,2,-2.4,6.6,2.6,6.2,32,105.12,20:40:00,124,6,0,1,6
35887,2019-12-15 12:00,20,(퀸+퀸)일월 품안애 온수매트,4,248000,20139000,82,Sunday,Yes,No,12,1,2,2,-1.5,12.4,4.7,0,28,105.12,12:00:00,72,15,0,1,6
30150,2019-10-16 17:40,20,김정배 명인 젓갈세트 8통,3,39900,43064000,1080,Wednesday,No,No,3,1,2,2,8.1,20.4,13.3,0,24,105.46,17:40:00,106,0,0,0,2
877,2019-01-10 22:20,20,일시불 LG 울트라HD TV 65UK6800HNC,1,1900000,18378000,10,Thursday,No,No,12,0,2,1,-3.4,5.1,0.5,0,33,104.24,22:20:00,134,1,0,0,3
28172,2019-09-27 13:20,20,정직한 농부의 석류,2,59900,34116000,570,Friday,No,No,6,1,2,2,16.8,26.9,21.4,1.5,26,105.2,13:20:00,80,63,0,0,4
9978,2019-04-09 19:00,20,무이자 쿠첸 압력밥솥 6인용 (A1),9,158000,2893000,19,Tuesday,No,No,11,1,2,0,4.8,15.4,9.3,23.2,24,104.87,19:00:00,114,4,0,0,1
30473,2019-10-19 22:20,20,(무)삼익가구 어블러 LED 멀티 수납형 침대 슈퍼싱글,0,549000,0,0,Saturday,Yes,No,12,1,2,2,11.6,22.6,16.2,0.2,22,105.46,22:20:00,134,3,0,1,5
3980,2019-02-12 7:00,20,보코 윈터 기모 풀코디 4종세트,6,39000,11240000,289,Tuesday,No,No,3,1,2,2,-6,6,0.1,0,45,104.69,7:00:00,42,0,0,0,1
20130,2019-07-12 13:00,20,(쿠)일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,3835000,23,Friday,No,No,11,1,2,1,19.6,27.9,23.2,0.4,16,104.56,13:00:00,78,4,0,0,4
26881,2019-09-15 16:00,20,유귀열의 귀한 갓김치3kg+총각김치3kg (총6kg),3,38900,27625000,711,Sunday,Yes,No,3,1,2,2,19.7,28.8,23.4,0.4,16,105.2,16:00:00,96,0,0,1,6
8532,2019-03-28 13:30,30,헤비추얼 남성 트렌치 맥코트,6,49000,22967000,469,Thursday,No,No,5,1,0,2,6.6,16.1,10.6,0.6,44,104.49,13:30:00,81,67,0,0,3
24849,2019-08-25 16:20,20,깐깐송도순 포기김치 8kg+ 백김치 2kg,3,38900,22725000,585,Sunday,Yes,No,3,1,2,2,18.9,28.7,23.2,1.2,19,104.81,16:20:00,98,94,0,1,6
16064,2019-06-02 15:00,20,에코라믹 통주물 스톤 냄비세트,9,60900,25958000,427,Sunday,Yes,No,7,1,2,2,13.6,27.8,20.6,0,28,104.88,15:00:00,90,24,0,1,6
6458,2019-03-07 22:40,20,푸마 드라이셀 쉐이핑 레깅스 3종,5,59000,23270000,395,Thursday,No,No,6,1,2,2,2.1,12.1,6.5,0.5,52,104.49,22:40:00,136,62,0,0,3
26698,2019-09-13 20:40,20,에트로 프로푸미  웨이스트백 (333-24-192),8,280000,6022000,22,Friday,No,Yes,12,0,2,2,17.1,27.4,21.7,0,14,105.2,20:40:00,124,0,1,0,4
37050,2019-12-28 8:00,20,더블모 어성초 샴푸,7,59800,71992000,1204,Saturday,Yes,No,6,1,2,2,-4.9,7.5,0.5,0,32,105.12,8:00:00,48,0,0,1,5
14009,2019-05-14 8:00,30,일시불 매직쉐프 10리터 듀얼쿡 에어프라이어,9,154000,5698000,37,Tuesday,No,No,11,0,2,1,13.9,26.6,19.8,0,37,105.05,8:00:00,48,21,0,0,1
20045,2019-07-11 18:00,20,"유귀열의 The 귀한 갓김치3kg+열무김치3kg, 총6kg",3,38900,34288000,882,Thursday,No,No,3,1,2,2,19.7,25.6,22.2,8.5,12,104.56,18:00:00,108,0,0,0,3
31052,2019-10-25 19:20,20,푸마 코튼 언더탑 9종,5,89000,4372000,50,Friday,No,No,9,1,2,2,12,22.7,16.9,0.3,22,105.46,19:20:00,116,0,0,0,4
5385,2019-02-25 15:00,20,더블유베일 캐시라이크 니트 4종,6,39900,17628000,442,Monday,No,No,3,1,2,2,0.8,12.8,6,0,50,104.69,15:00:00,90,36,0,0,0
27614,2019-09-22 6:20,20,디즈니 남성 트랙수트 5종,6,49000,9321000,191,Sunday,Yes,No,5,1,0,2,16.1,19.1,17.5,65.1,16,105.2,6:20:00,38,0,0,1,6
9157,2019-04-02 22:40,20,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,0,648000,36161000,56,Tuesday,No,No,12,1,2,2,-0.4,13.4,6.7,0,25,104.87,22:40:00,136,5,0,0,1
36431,2019-12-20 23:00,20,(일)장수흙침대 퀸,0,1320000,36563000,28,Friday,No,No,12,0,2,2,-3,5.4,1,0.1,26,105.12,23:00:00,138,3,0,0,4
20312,2019-07-14 8:20,20,CERINI by PAT 남성 에어 카라티셔츠 4종,6,59900,51765000,865,Sunday,Yes,No,6,1,0,2,20.2,29.1,23.9,2.1,27,104.56,8:20:00,50,46,0,1,6
5808,2019-03-02 1:00,20,컬럼비아 옴니히트 롱드로즈 패키지 7종,5,79000,1363000,18,Saturday,Yes,No,9,1,2,2,-0.8,14.6,6.9,0,78,104.49,1:00:00,6,51,0,1,5
570,2019-01-07 12:40,20,(도냄)무이자 쿠쿠전기밥솥 6인용,9,208000,8187000,40,Monday,No,No,11,1,2,0,-6.3,5.5,-0.5,0,39,104.24,12:40:00,76,59,0,0,0
35081,2019-12-08 0:20,20,무이자 선일금고 이볼브 시리즈 EV-040,4,490000,5220000,11,Sunday,Yes,No,12,0,2,0,-3.3,8,1.4,0,37,105.12,0:20:00,2,0,0,1,6
35880,2019-12-15 11:20,20,(싱글사이즈)일월 품안애 온수매트,4,118000,2572000,22,Sunday,Yes,No,10,1,2,2,-1.5,12.4,4.7,0,28,105.12,11:20:00,68,15,0,1,6
2302,2019-01-25 14:00,20,크린조이 황사 방역마스크 소형 105매,4,59900,1284000,22,Friday,No,No,6,1,2,2,-5.1,5.5,-0.4,0,33,104.24,14:00:00,84,0,0,0,4
36660,2019-12-23 21:40,20,LG 울트라HD TV 75UM7900BNA,1,2840000,13500000,5,Monday,No,No,12,0,2,2,-1,8.7,3.8,0.7,35,105.12,21:40:00,130,1,0,0,0
21574,2019-07-24 22:20,20,보루네오 루나시즌2 유로탑 멀티수납형 LED침대 퀸,0,598000,20711000,35,Wednesday,No,No,12,1,2,2,24.8,29.7,26.8,0.5,19,104.56,22:20:00,134,18,0,0,2
31428,2019-10-30 7:00,20,참존 탑뉴스 지이링클 기초세트,7,59000,26161000,444,Wednesday,No,No,6,1,2,2,5.7,18.3,11.3,0,36,105.46,7:00:00,42,0,0,0,2
6085,2019-03-04 19:00,20,국내산 손질갑오징어 9팩,3,49900,10150000,204,Monday,No,No,5,1,2,2,3.9,15.2,8.8,0,89,104.49,19:00:00,114,98,0,0,0
24157,2019-08-18 17:20,20,예천청결 고춧가루 2kg,3,73900,24842000,337,Sunday,Yes,No,8,1,2,2,21.1,30.8,25.3,0,24,104.81,17:20:00,104,0,0,1,6
1976,2019-01-22 6:00,20,보코 윈터 기모 풀코디 4종세트,6,39000,11385000,292,Tuesday,No,No,3,1,2,2,-3.2,9,2.6,0,52,104.24,6:00:00,36,0,0,0,1
22544,2019-08-03 19:20,20,디즈니 19 SS 반팔스웻티셔츠  6종,6,39000,17490000,449,Saturday,Yes,No,3,1,2,2,24.2,34.1,28.3,0.5,23,104.81,19:20:00,116,114,0,1,5
35497,2019-12-11 13:00,20,코몽트 덤블 플리스 자켓 2종,6,39900,63142000,1583,Wednesday,No,No,3,1,2,2,1.8,13.3,6.9,0.2,45,105.12,13:00:00,78,79,0,0,2
7560,2019-03-18 23:00,20,일시불 LG 울트라HD TV 75UK6200KNB,1,2800000,7172000,3,Monday,No,No,12,0,2,1,-0.7,15,7.5,0,29,104.49,23:00:00,138,1,0,0,0
29425,2019-10-09 11:20,20,유귀열의 The 귀한 한우 한판 12팩,3,55900,45269000,810,Wednesday,No,Yes,6,1,2,2,6.8,21.2,13.3,0,24,105.46,11:20:00,68,0,1,0,2
16630,2019-06-07 21:20,20,(일)[보루네오] 피올레 천연소가죽 소파 3인용,0,699000,4101000,6,Friday,No,No,12,1,2,2,16.6,21.2,18.6,24.2,16,104.88,21:20:00,128,8,0,0,4
11502,2019-04-23 1:00,20,K-SWISS 남성이너티셔츠5종,6,69900,4579000,66,Tuesday,No,No,8,1,0,2,12.1,21.8,16.8,5.6,40,104.87,1:00:00,6,46,0,0,1
4895,2019-02-20 21:20,20,(일) 삼익가구 LED 제니비 서랍형 침대 Q,0,549000,8475000,16,Wednesday,No,No,12,1,2,2,-0.5,7,2.8,0,42,104.69,21:20:00,128,3,0,0,2
10412,2019-04-13 12:40,20,일시불 19년 신제품  쿠첸 풀스텐 압력밥솥 10인용(A1),9,168000,21720000,130,Saturday,Yes,No,11,1,2,1,4,18.9,11.6,0,33,104.87,12:40:00,76,4,0,1,5
7122,2019-03-14 11:00,20,일시불 LG 퓨리케어 공기청정기 AS181DAW,1,809000,0,0,Thursday,No,No,12,1,2,1,-2.4,11.8,5.2,0,32,104.49,11:00:00,66,115,0,0,3
35046,2019-12-07 16:20,20,[VONIN]보닌 남성기초세트,7,54000,44589000,826,Saturday,Yes,No,5,0,2,2,-6.5,6.1,0.1,0,31,105.12,16:20:00,98,87,0,1,5
1201,2019-01-14 6:40,20,베지밀 검은콩 두유  96팩,2,50900,15916000,313,Monday,No,No,5,1,2,2,-4.1,7.5,1,0,98,104.24,6:40:00,40,0,0,0,0
19639,2019-07-07 23:00,20,무이자 LG 울트라HD TV 70UK7400KNA,1,2690000,0,0,Sunday,Yes,No,12,0,2,0,19.8,28.2,23.5,0.2,20,104.56,23:00:00,138,1,0,1,6
14484,2019-05-18 10:40,20,무이자 대우전자 벽걸이 에어컨 TDOZ-S10JK,1,849000,19157000,23,Saturday,Yes,No,12,1,2,0,16.4,21.8,18.8,21.3,22,105.05,10:40:00,64,7,0,1,5
17044,2019-06-11 21:00,20,(일)삼익가구 어블러 LED 멀티 수납형 침대 킹,0,599000,0,0,Tuesday,No,No,12,1,2,2,14.8,23.8,18.8,0.3,15,104.88,21:00:00,126,3,0,0,1
33160,2019-11-17 14:00,20,쿠미투니카 웜 레이시 란쥬패키지,5,69900,68298000,978,Sunday,Yes,No,8,1,2,2,6.1,15.4,11,19,33,104.87,14:00:00,84,0,0,1,6
1006,2019-01-12 11:00,30,오모떼 360도 텐션업 레이스 패키지 시즌4,5,109000,27665000,254,Saturday,Yes,No,10,1,2,2,-0.3,7.5,3,2.4,55,104.24,11:00:00,66,0,0,1,5
31004,2019-10-25 1:40,20,실크테라피 오리지널 에센스 패키지,7,69900,20925000,300,Friday,No,No,8,1,2,2,12,22.7,16.9,0.3,22,105.46,1:40:00,10,0,0,0,4
