,Unnamed: 0,방송일시,노출(분),상품명,상품군,판매단가,취급액,판매수량
9020,9068,2019-04-01 22:00,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,9620000.0,5
9021,9069,2019-04-01 22:00,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,0.0,0
9022,9070,2019-04-01 22:00,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,0.0,0
9023,9071,2019-04-01 22:00,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,0.0,0
9024,9072,2019-04-01 22:00,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,0.0,0
9025,9073,2019-04-01 22:20,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,9645000.0,8
9026,9074,2019-04-01 22:20,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,3571000.0,3
9027,9075,2019-04-01 22:20,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,29380000.0,18
9028,9076,2019-04-01 22:20,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,23851000.0,13
9029,9077,2019-04-01 22:20,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,0.0,0
9030,9078,2019-04-01 22:20,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,0.0,0
9031,9079,2019-04-01 22:20,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,13909000.0,5
9032,9080,2019-04-01 22:20,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,22983000.0,8
9033,9081,2019-04-01 22:40,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,6447000.0,5
9034,9082,2019-04-01 22:40,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,7141000.0,5
9035,9083,2019-04-01 22:40,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,79709000.0,47
9036,9084,2019-04-01 22:40,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,19091000.0,10
9037,9085,2019-04-01 22:40,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,0.0,0
9038,9086,2019-04-01 22:40,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,0.0,0
9039,9087,2019-04-01 22:40,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,13884000.0,5
9040,9088,2019-04-01 22:40,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15347000.0,5
9041,9089,2019-04-01 23:00,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,4953000.0,10
9042,9090,2019-04-01 23:00,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000,0.0,0
9043,9091,2019-04-01 23:00,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000,1399000.0,3
9044,9092,2019-04-01 23:00,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000,2996000.0,6
9045,9093,2019-04-01 23:00,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,599000,0.0,0
9046,9094,2019-04-01 23:00,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,649000,3245000.0,5
9047,9095,2019-04-01 23:20,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,18444000.0,37
9048,9096,2019-04-01 23:20,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000,8151000.0,15
9049,9097,2019-04-01 23:20,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000,16241000.0,30
9050,9098,2019-04-01 23:20,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000,2996000.0,6
9051,9099,2019-04-01 23:20,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,599000,5948000.0,10
9052,9100,2019-04-01 23:20,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,649000,0.0,0
9053,9101,2019-04-01 23:40,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 SS,가구,499000,12308000.0,25
9054,9102,2019-04-01 23:40,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 SS,가구,549000,6797000.0,13
9055,9103,2019-04-01 23:40,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 Q,가구,549000,4097000.0,8
9056,9104,2019-04-01 23:40,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 Q,가구,599000,4466000.0,8
9057,9105,2019-04-01 23:40,20.0,(일) 삼익가구 LED 제니비 서랍형 침대 K,가구,599000,4471000.0,8
9058,9106,2019-04-01 23:40,20.0,(무) 삼익가구 LED 제니비 서랍형 침대 K,가구,649000,6435000.0,10
9059,9107,2019-04-02 0:00,20.0,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,4310000.0,2
9060,9108,2019-04-02 0:00,20.0,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,0.0,0
9061,9109,2019-04-02 0:00,20.0,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,0.0,0
9062,9110,2019-04-02 0:00,20.0,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,0.0,0
9063,9111,2019-04-02 0:20,20.0,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,12829000.0,6
9064,9112,2019-04-02 0:20,20.0,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,0.0,0
9065,9113,2019-04-02 0:20,20.0,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,0.0,0
9066,9114,2019-04-02 0:20,20.0,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,0.0,0
9067,9115,2019-04-02 0:40,20.0,일시불 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2209000,8569000.0,4
9068,9116,2019-04-02 0:40,20.0,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ2(2in1),가전,2299000,22220000.0,10
9069,9117,2019-04-02 0:40,20.0,LG 휘센 에어컨 위너 FQ17V9WWA1(스탠드),가전,1899000,11047000.0,6
9070,9118,2019-04-02 0:40,20.0,무이자 LG 휘센 에어컨 위너 FQ17V8WWJ1(스탠드),가전,1989000,0.0,0
9071,9119,2019-04-02 1:00,20.0,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,3155000.0,8
9072,9120,2019-04-02 1:00,20.0,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,0.0,0
9073,9121,2019-04-02 1:00,20.0,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,1410000.0,4
9074,9122,2019-04-02 1:00,20.0,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,0.0,0
9075,9123,2019-04-02 1:20,20.0,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,12364000.0,28
9076,9124,2019-04-02 1:20,20.0,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,5108000.0,11
9077,9125,2019-04-02 1:20,20.0,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,0.0,0
9078,9126,2019-04-02 1:20,20.0,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,1550000.0,4
9079,9127,2019-04-02 1:40,16.0,일시불 선일금고 이볼브 시리즈 EV-040,생활용품,450000,10829000.0,25
9080,9128,2019-04-02 1:40,16.0,무이자 선일금고 이볼브 시리즈 EV-040,생활용품,490000,3399000.0,7
9081,9129,2019-04-02 1:40,16.0,일시불 선일금고 이볼브 시리즈 EV-020,생활용품,400000,0.0,0
9082,9130,2019-04-02 1:40,16.0,무이자 선일금고 이볼브 시리즈 EV-020,생활용품,440000,0.0,0
9083,9131,2019-04-02 6:00,20.0,세균싹 행주티슈,주방,39900,9888000.0,248
9084,9132,2019-04-02 6:20,20.0,세균싹 행주티슈,주방,39900,14378000.0,361
9085,9133,2019-04-02 6:40,20.0,세균싹 행주티슈,주방,39900,20917000.0,525
9086,9134,2019-04-02 7:00,20.0,쿠미투니카 라이크라 보정 레이스멀티팬티,속옷,39900,16166000.0,406
9087,9135,2019-04-02 7:20,20.0,쿠미투니카 라이크라 보정 레이스멀티팬티,속옷,39900,28431000.0,713
9088,9136,2019-04-02 7:40,20.0,쿠미투니카 라이크라 보정 레이스멀티팬티,속옷,39900,30283000.0,759
9089,9137,2019-04-02 8:00,20.0,무이자 아이넥스 프리미엄 올스텐 싱크선반,주방,94800,5317000.0,57
9090,9138,2019-04-02 8:00,20.0,일시불 아이넥스 프리미엄 올스텐 싱크선반,주방,88800,5873000.0,67
9091,9139,2019-04-02 8:20,20.0,무이자 아이넥스 프리미엄 올스텐 싱크선반,주방,94800,6289000.0,67
9092,9140,2019-04-02 8:20,20.0,일시불 아이넥스 프리미엄 올스텐 싱크선반,주방,88800,17404000.0,196
9093,9141,2019-04-02 8:40,20.0,무이자 아이넥스 프리미엄 올스텐 싱크선반,주방,94800,19276000.0,204
9094,9142,2019-04-02 8:40,20.0,일시불 아이넥스 프리미엄 올스텐 싱크선반,주방,88800,29044000.0,328
9095,9143,2019-04-02 9:00,20.0,더블유베일 소프트 마카롱 니트 5종,의류,59000,13995000.0,238
9096,9144,2019-04-02 9:20,20.0,더블유베일 소프트 마카롱 니트 5종,의류,59000,26767000.0,454
9097,9145,2019-04-02 9:40,20.0,더블유베일 소프트 마카롱 니트 5종,의류,59000,33796000.0,573
9098,9146,2019-04-02 10:00,20.0,바로바로 무선청소기,생활용품,89000,19528000.0,220
9099,9147,2019-04-02 10:20,20.0,바로바로 무선청소기,생활용품,89000,28245000.0,318
9100,9148,2019-04-02 10:40,20.0,바로바로 무선청소기,생활용품,89000,47380000.0,533
9101,9149,2019-04-02 11:00,30.0,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,30614000.0,344
9102,9150,2019-04-02 11:30,30.0,오모떼 프런트후크 프레쉬 데오브라 시즌3,속옷,89000,54607000.0,614
9103,9151,2019-04-02 12:00,20.0,무이자 쿠쿠전기밥솥 10인용,주방,218000,10596000.0,49
9104,9152,2019-04-02 12:00,20.0,일시불 쿠쿠전기밥솥 10인용,주방,208000,3145000.0,16
9105,9153,2019-04-02 12:00,20.0,무이자 쿠쿠전기밥솥 6인용,주방,208000,2372000.0,12
9106,9154,2019-04-02 12:00,20.0,일시불  쿠쿠전기밥솥 6인용,주방,198000,2256000.0,12
9107,9155,2019-04-02 12:20,20.0,무이자 쿠쿠전기밥솥 10인용,주방,218000,21127000.0,97
9108,9156,2019-04-02 12:20,20.0,일시불 쿠쿠전기밥솥 10인용,주방,208000,15543000.0,75
9109,9157,2019-04-02 12:20,20.0,무이자 쿠쿠전기밥솥 6인용,주방,208000,6243000.0,31
9110,9158,2019-04-02 12:20,20.0,일시불  쿠쿠전기밥솥 6인용,주방,198000,5206000.0,27
9111,9159,2019-04-02 12:40,20.0,무이자 쿠쿠전기밥솥 10인용,주방,218000,21964000.0,101
9112,9160,2019-04-02 12:40,20.0,일시불 쿠쿠전기밥솥 10인용,주방,208000,13213000.0,64
9113,9161,2019-04-02 12:40,20.0,무이자 쿠쿠전기밥솥 6인용,주방,208000,9346000.0,45
9114,9162,2019-04-02 12:40,20.0,일시불  쿠쿠전기밥솥 6인용,주방,198000,8155000.0,42
9115,9163,2019-04-02 13:00,20.0,헤스티지 그레이스 양가죽 코트,의류,199000,8965000.0,46
9116,9164,2019-04-02 13:00,20.0,헤스티지 마론 양가죽 남성집업재킷,의류,199000,4669000.0,24
9117,9165,2019-04-02 13:20,20.0,헤스티지 그레이스 양가죽 코트,의류,199000,20033000.0,101
9118,9166,2019-04-02 13:20,20.0,헤스티지 마론 양가죽 남성집업재킷,의류,199000,10919000.0,55
9119,9167,2019-04-02 13:40,20.0,헤스티지 그레이스 양가죽 코트,의류,199000,19001000.0,96
9120,9168,2019-04-02 13:40,20.0,헤스티지 마론 양가죽 남성집업재킷,의류,199000,16719000.0,85
9121,9169,2019-04-02 14:00,30.0,헤비추얼 여성 트렌치 맥코트,의류,49000,27220000.0,556
9122,9170,2019-04-02 14:00,30.0,헤비추얼 남성 트렌치 맥코트,의류,49000,12942000.0,265
9123,9171,2019-04-02 14:30,30.0,헤비추얼 여성 트렌치 맥코트,의류,49000,47360000.0,967
9124,9172,2019-04-02 14:30,30.0,헤비추얼 남성 트렌치 맥코트,의류,49000,16688000.0,341
9125,9173,2019-04-02 15:00,20.0,에코라믹 통주물 스톤 냄비세트,주방,60900,14857000.0,244
9126,9174,2019-04-02 15:20,20.0,에코라믹 통주물 스톤 냄비세트,주방,60900,29026000.0,477
9127,9175,2019-04-02 15:40,20.0,에코라믹 통주물 스톤 냄비세트,주방,60900,49121000.0,807
9128,9176,2019-04-02 16:00,20.0,안동간고등어 20팩,농수축,30900,39701000.0,1285
9129,9177,2019-04-02 16:20,20.0,안동간고등어 20팩,농수축,30900,53782000.0,1741
9130,9178,2019-04-02 16:40,20.0,안동간고등어 20팩,농수축,30900,61620000.0,1995
9131,9179,2019-04-02 17:00,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,52015000.0,869
9132,9180,2019-04-02 17:20,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,47953000.0,801
9133,9181,2019-04-02 17:40,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,57521000.0,961
9134,9182,2019-04-02 18:00,20.0,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,39800,27679000.0,696
9135,9183,2019-04-02 18:20,20.0,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,39800,42171000.0,1060
9136,9184,2019-04-02 18:40,20.0,비버리힐스폴로클럽 남성기초세트(골드+플라),이미용,39800,49828000.0,1252
9137,9185,2019-04-02 19:00,20.0,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,16732000.0,187
9138,9186,2019-04-02 19:20,20.0,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,22269000.0,248
9139,9187,2019-04-02 19:40,20.0,키친플라워 대용량 디지털 에어프라이어 5L,주방,89800,28530000.0,318
9140,9188,2019-04-02 20:00,20.0,뱅뱅 남성 봄 데님팬츠 3종,의류,69900,9939000.0,143
9141,9189,2019-04-02 20:00,20.0,뱅뱅 여성 봄 데님팬츠 3종,의류,69900,6366000.0,92
9142,9190,2019-04-02 20:20,20.0,뱅뱅 남성 봄 데님팬츠 3종,의류,69900,19474000.0,279
9143,9191,2019-04-02 20:20,20.0,뱅뱅 여성 봄 데님팬츠 3종,의류,69900,17047000.0,244
9144,9192,2019-04-02 20:40,20.0,뱅뱅 남성 봄 데님팬츠 3종,의류,69900,29830000.0,427
9145,9193,2019-04-02 20:40,20.0,뱅뱅 여성 봄 데님팬츠 3종,의류,69900,27012000.0,387
9146,9194,2019-04-02 21:00,20.0,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,속옷,59900,25118000.0,420
9147,9195,2019-04-02 21:20,20.0,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,속옷,59900,39929000.0,667
9148,9196,2019-04-02 21:40,20.0,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,속옷,59900,42834000.0,716
9149,9197,2019-04-02 22:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,15327000.0,28
9150,9198,2019-04-02 22:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,1718000.0,3
9151,9199,2019-04-02 22:00,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,7273000.0,12
9152,9200,2019-04-02 22:20,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,22952000.0,42
9153,9201,2019-04-02 22:20,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,20047000.0,34
9154,9202,2019-04-02 22:20,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,18111000.0,28
9155,9203,2019-04-02 22:40,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 SS 슈퍼싱글,가구,548000,39752000.0,73
9156,9204,2019-04-02 22:40,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 Q 퀸,가구,598000,35043000.0,59
9157,9205,2019-04-02 22:40,20.0,보루네오 루나 유로탑 멀티수납형 LED 침대 K 킹,가구,648000,36161000.0,56
9158,9206,2019-04-02 23:00,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,9645000.0,8
9159,9207,2019-04-02 23:00,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,7091000.0,5
9160,9208,2019-04-02 23:00,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,12645000.0,8
9161,9209,2019-04-02 23:00,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,9570000.0,5
9162,9210,2019-04-02 23:00,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,0.0,0
9163,9211,2019-04-02 23:00,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,0.0,0
9164,9212,2019-04-02 23:00,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,0.0,0
9165,9213,2019-04-02 23:00,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,7686000.0,3
9166,9214,2019-04-02 23:20,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,3248000.0,3
9167,9215,2019-04-02 23:20,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,7141000.0,5
9168,9216,2019-04-02 23:20,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,16835000.0,10
9169,9217,2019-04-02 23:20,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,28636000.0,15
9170,9218,2019-04-02 23:20,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,0.0,0
9171,9219,2019-04-02 23:20,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,13835000.0,5
9172,9220,2019-04-02 23:20,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,0.0,0
9173,9221,2019-04-02 23:20,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15322000.0,5
9174,9222,2019-04-02 23:40,20.0,일시불 LG 울트라HD TV 55UK6800HNC,가전,1300000,6447000.0,5
9175,9223,2019-04-02 23:40,20.0,무이자 LG 울트라HD TV 55UK6800HNC,가전,1430000,0.0,0
9176,9224,2019-04-02 23:40,20.0,일시불 LG 울트라HD TV 65UK6800HNC,가전,1700000,16810000.0,10
9177,9225,2019-04-02 23:40,20.0,무이자 LG 울트라HD TV 65UK6800HNC,가전,1930000,14355000.0,8
9178,9226,2019-04-02 23:40,20.0,일시불 LG 울트라HD TV 70UK7400KNA,가전,2500000,6223000.0,3
9179,9227,2019-04-02 23:40,20.0,무이자 LG 울트라HD TV 70UK7400KNA,가전,2790000,0.0,0
9180,9228,2019-04-02 23:40,20.0,일시불 LG 울트라HD TV 75UK6200KNB,가전,2800000,0.0,0
9181,9229,2019-04-02 23:40,20.0,무이자 LG 울트라HD TV 75UK6200KNB,가전,3090000,15322000.0,5
9182,9230,2019-04-03 0:00,30.0,제옥스  남성 가죽 스니커즈(V),잡화,169000,1492000.0,9
9183,9231,2019-04-03 0:00,30.0,제옥스  여성 어글리스니커즈(V),잡화,219000,7145000.0,33
9184,9232,2019-04-03 0:30,30.0,제옥스  남성 가죽 스니커즈(V),잡화,169000,4799000.0,29
9185,9233,2019-04-03 0:30,30.0,제옥스  여성 어글리스니커즈(V),잡화,219000,24415000.0,112
9186,9234,2019-04-03 1:00,20.0,일시불[가이거] 무빙스타 다이아몬드 워치,잡화,119000,4492000.0,38
9187,9235,2019-04-03 1:00,20.0,무이자[가이거] 무빙스타 다이아몬드 워치,잡화,129000,2981000.0,24
9188,9236,2019-04-03 1:20,20.0,일시불[가이거] 무빙스타 다이아몬드 워치,잡화,119000,8206000.0,69
9189,9237,2019-04-03 1:20,20.0,무이자[가이거] 무빙스타 다이아몬드 워치,잡화,129000,4130000.0,33
9190,9238,2019-04-03 1:40,15.0,일시불[가이거] 무빙스타 다이아몬드 워치,잡화,119000,6798000.0,58
9191,9239,2019-04-03 1:40,15.0,무이자[가이거] 무빙스타 다이아몬드 워치,잡화,129000,4781000.0,38
9192,9240,2019-04-03 6:00,20.0,엔셀라두스 밴딩팬츠 3종,의류,29000,13148000.0,454
9193,9241,2019-04-03 6:20,20.0,엔셀라두스 밴딩팬츠 3종,의류,29000,20165000.0,696
9194,9242,2019-04-03 6:40,20.0,엔셀라두스 밴딩팬츠 3종,의류,29000,36012000.0,1242
9195,9243,2019-04-03 7:00,20.0,스피드랙 베이직 4단,생활용품,78000,753000.0,10
9196,9244,2019-04-03 7:00,20.0,스피드랙 베이직 4단 1+1,생활용품,118000,11974000.0,102
9197,9245,2019-04-03 7:20,20.0,스피드랙 베이직 4단,생활용품,78000,2701000.0,35
9198,9246,2019-04-03 7:20,20.0,스피드랙 베이직 4단 1+1,생활용품,118000,18685000.0,159
9199,9247,2019-04-03 7:40,20.0,스피드랙 베이직 4단,생활용품,78000,2973000.0,39
9200,9248,2019-04-03 7:40,20.0,스피드랙 베이직 4단 1+1,생활용품,118000,31180000.0,265
9201,9249,2019-04-03 8:00,20.0,컬럼비아 남성 베이스레이어 5종,속옷,79000,10303000.0,131
9202,9250,2019-04-03 8:00,20.0,컬럼비아 여성 베이스레이어 5종,속옷,69000,5641000.0,82
9203,9251,2019-04-03 8:20,20.0,컬럼비아 남성 베이스레이어 5종,속옷,79000,17544000.0,223
9204,9252,2019-04-03 8:20,20.0,컬럼비아 여성 베이스레이어 5종,속옷,69000,6822000.0,99
9205,9253,2019-04-03 8:40,20.0,컬럼비아 남성 베이스레이어 5종,속옷,79000,28408000.0,360
9206,9254,2019-04-03 8:40,20.0,컬럼비아 여성 베이스레이어 5종,속옷,69000,11366000.0,165
9207,9255,2019-04-03 9:00,20.0,그렉노먼 남성 봄 컬렉션 티셔츠 5종,의류,49900,9983000.0,201
9208,9256,2019-04-03 9:00,20.0,그렉노먼 여성 봄 컬렉션 티셔츠 5종,의류,49900,5056000.0,102
9209,9257,2019-04-03 9:20,20.0,그렉노먼 남성 봄 컬렉션 티셔츠 5종,의류,49900,13651000.0,274
9210,9258,2019-04-03 9:20,20.0,그렉노먼 여성 봄 컬렉션 티셔츠 5종,의류,49900,8818000.0,177
9211,9259,2019-04-03 9:40,20.0,그렉노먼 남성 봄 컬렉션 티셔츠 5종,의류,49900,20058000.0,402
9212,9260,2019-04-03 9:40,20.0,그렉노먼 여성 봄 컬렉션 티셔츠 5종,의류,49900,13541000.0,272
9213,9261,2019-04-03 10:00,20.0,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,속옷,59900,11747000.0,197
9214,9262,2019-04-03 10:20,20.0,로베르타 디 까메리노 메쉬 프리컷 지퍼브라팬티,속옷,59900,21976000.0,367
